eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
200108180002,2001,8,18,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.291618,-1.977903,1.0,0,,"08/18/2001: A group of unidentified individuals cut the overhead power cable of the Renfe (Spanish railways) line at Anoeta station, Guipuzcoa Province, Spain. The sabotage took place at the Anoeta level crossing on the Irun-Madrid line. Service was resumed within an hour.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,104.0,Highway/Road/Toll/Traffic Signal,Renfe,"Power Cable at Anoeta Station, Spain",185.0,Spain,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,A power cable was cut and train service disrupted for an hour.,0.0,,,,,,,,,,,,,,,,,"“Train line, bus attacked overnight in Basque Country,” EFE, August 18, 2001.",,,CETIS,-9,-9,0,-9,"200108180001, 200108180002"
200109160006,2001,9,16,,0,,45,Colombia,3,South America,Unknown,Unknown,,,5.0,0,This incident occurred at a gas pipeline in north-eastern region of Colombia.,"09/16/2001: Suspected members of the Fuerzas Armadas Revolucionarias de Colombia (FARC)’s (FARC) 41st Front sabotaged a major gas pipeline in the northeastern region of Colombia, causing about $2.9 million in damage. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,106.0,Gas,Natural Gas Pipeline,"Natural gas pipeline supplying central Colombia and the capital city, Bogota",45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,0,,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,Major (likely >= $1 million but < $1 billion),2900000.0,A natural gas pipeline supplying Bogota and the surrounding area was sabotaged.,0.0,,,,,,,,,,,,,,,,,"""Colombia: FARC Attack Forces Natural Gas Rationing in Central Region,” Colombia Radio, September 18, 2001.",,,CETIS,0,0,0,0,
200307150003,2003,7,15,,0,,92,India,6,South Asia,Bihar,Rambhadrapur,25.975014,85.860139,1.0,1,,"07/15/2003: Maoist Communist Centre (MCC) activists damaged tracks in Rambhadrapur in Bihar State, India. The damaged tracks caused the 521 Kurla-Darbhanga express to derail, damaging three coaches. There were no reported injuries or deaths. This was one of four connected attacks carried out by MCC rebels on trains on the same day.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Indian Railway System,"Train track in Rambhadrapur, India",92.0,India,,,,,,,,,,,,,,,,,Maoist Communist Center (MCC),,,,,,"The police spokesman said the attacks appeared to be linked to a general strike called for against alleged ""police repression"" of guerrillas belonging to the MCC, which was campaigning against the exploitation of the poor by feudal landlords in Bihar.",0.0,,,0,,,1.0,5.0,Note left at scene,,,,,,,-9.0,11,Sabotage Equipment,,,,,,,,,,,,,,,"Reports stated that the tracks were removed from the rail, causing an engine car and two coaches to derail.",0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Reports say that three coaches derailed and were damaged.,0.0,,,,,,,,,,,,,,,,,"“Roundup: Suspected Maoists derail trains after blowing track,” Deutsche Presse-Agentur, July 15, 2003.","“Maoist Rebels derail trains in major attacks in eastern India,” Agence France Presse, July 15, 2003.","“MCC,” The Press Trust of India, July 15, 2003.",CETIS,0,0,0,0,"200307150001, 200307150002, 200307150003, 200307150004"
200307150004,2003,7,15,,0,,92,India,6,South Asia,Bihar,Bairagnia,26.740556,85.273056,1.0,0,,"07/15/2003: Maoist Communist Centre (MCC) activists removed the train tracks along the Samastipur-Darbhanga section in Barginia in Bihar State, India. This caused an engine car and two coaches to derail. There were no reported injuries or death in the incident. This was one of four connected attacks on train railways in Bihar State by MCC rebels.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Indian Railway System,"Train tracks along the Samastipur-Darbhanga section in bargain, India",92.0,India,,,,,,,,,,,,,,,,,Maoist Communist Center (MCC),,,,,,"The police spokesman said the attacks appeared to be linked to a general strike called for against alleged ""police repression"" of guerrillas belonging to the MCC, which was campaigning against the exploitation of the poor by feudal landlords in Bihar.",0.0,,,0,,,1.0,5.0,Note left at scene,,,,,,,-9.0,11,Sabotage Equipment,,,,,,,,,,,,,,,"Reports stated that the tracks were removed from the rail, causing an engine car and two coaches to derail.",0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Reports mention that the engine car and two coach cars were damaged due to the derailment.,0.0,,,,,,,,,,,,,,,,,"“Roundup: Suspected Maoists derail trains after blowing track,” Deutsche Presse-Agentur, July 15, 2003.","“Maoist Rebels derail trains in major attacks in eastern India,” Agence France Presse, July 15, 2003.","“MCC,” The Press Trust of India, July 15, 2003.",CETIS,0,0,0,0,"200307150001, 200307150002, 200307150003, 200307150004"
200507060004,2005,7,6,,0,,167,Russia,9,Eastern Europe,Dagestan,Makhachkala,42.966907,47.457636,3.0,1,Unknown,"07/06/2005: Militants ruptured a gas pipeline in Russia’s Republic of Dagestan, causing gas supply to be disrupted for at least two days. No one claimed responsibility for the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,106.0,Gas,Dagestan Utilities,Dagestan Gas Pipeline,167.0,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,,0.0,,,,,,,,,,,,,,,,,"“Gas Pipeline in Russia’s Dagestan Damaged in Apparent Sabotage,” AFX News Limited, July 6, 2005.","Magomed Isayev and Kenan Guluzade, “Terrorists disrupted gas supplies to Azerbijan,” Russian Press Digest, July 7, 2005.",,CETIS,-9,-9,0,-9,
200603030005,2006,3,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Unknown,4.867777,5.898714,4.0,0,,03/03/2006: Rebels in Nigeria sabotaged Shell’s pipeline which carries oil from Bayelsa State in the western delta to the Forcados export terminal. There was no immediate claim of responsibility and the extent of the damage was not immediately apparent.,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,108.0,Oil,Unknown,Unknown,999.0,Multinational,1.0,Business,,,Unknown,Civilians,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,,-9.0,,,,,,,,,-9.0,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"Nigeria: Another Shell 'Major' Oil Pipeline Damaged in Weekend Attack, AFP, March 6, 2006.",,,CETIS,-9,-9,1,1,
200706040009,2007,6,4,,0,,205,Thailand,5,Southeast Asia,Pattani,Khok Pho district,6.686475,101.139088,3.0,0,,"06/04/2007: 14 Thai civilians were wounded when suspected Muslim perpetrators derailed a train at approximately 7:00 AM by removing bolts and ties from the railroad tracks overnight near Na Pradu station in Khok Pho District, Pattani Province, Thailand.   No claim of responsibility was reported.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Thai civilians,Unknown,205.0,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Perpetrators removed bolts and ties from the railroad tracks.,0.0,0.0,0.0,14.0,0.0,0.0,1,4.0,Unknown,,A train derailed.,0.0,,,,,,,,,,,,,,,,"Thai police claimed that 40 bolts were removed on the rail lines between Khok Pho and Na Pradu stations, causing the derailment. This was one of 2 related attacks (cf. 200706040020).","“Southern Thailand’s insurgents derail train,” Deutsche Presse-Agentur, June 4, 2007.","“Rebels derail train in Thai south: police,” Agence France Presse, June 4, 2007.","“Train derailed in southern Thailand in suspected insurgent attack,” Xinhua General News Service, June 4, 2007.",CETIS,-9,-9,0,-9,"200706040009, 200706040020"
200706040020,2007,6,4,,0,,205,Thailand,5,Southeast Asia,Yala,Yala,6.735635,101.054419,1.0,1,,"06/04/2007: No casualties were reported when Muslim perpetrators removed 28 bolts from a rail line and burned tires on the rails overnight in an attempt to derail a train near the Bantase train station in Yala City, Yala Province, Thailand.  No claim of responsibility was reported.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Thai civilians,Unknown,205.0,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Perpetrators removed bolts and ties from the railroad tracks.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"This was the second of two verified attempts to derail trains in southern Thailand on June 4 and was averted when Thai rail authorities stopped all train traffic in southern Thailand after a successful derailment in Khok Pho (District), Pattani Province, Thailand. This was one of 2 related attacks (cf. 200706040009).","“Militants derail train in Pattani, 18 people injured,” The Nation (Thailand), June 5, 2007.","“Train derailed in southern Thailand in suspected insurgent attack,” Xinhua General News Service, June 4, 2007.",,CETIS,-9,-9,0,-9,"200706040009, 200706040020"
200706060024,2007,6,6,,0,,205,Thailand,5,Southeast Asia,Yala,Muang district,6.545499,101.2799,3.0,0,,"06/06/2007: No casualties were reported when a Thai Army patrol discovered that unknown perpetrators had removed bolts to sabotage railway tracks on a passenger line in Muang District, Yala Province, Thailand.  No claim of responsibility was reported.",1,1,1,0,,,1,0,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Railroad system,Train tracks in Yala Province,205.0,Thailand,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Thai civilians,Unknown,205.0,Thailand,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Perpetrators removed bolts from the railroad tracks.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,Bolts from the railway tracks were removed.,0.0,,,,,,,,,,,,,,,,This was the first of two unsuccessful attempts to derail a train in Yala on June 6 using this tactic. This was one of 2 related attacks (cf. 200706060025).,"“Railroad tracks sabotaged again in southern Thailand,” Associated Press Worldstream, June 6, 2007.","“Thai southern rebels sabotage track, delay trains,” Agence France Presse, June 6, 2007.","“Major news items in leading Thai newspapers,” Xinhua General News Service, June 7, 2007.",CETIS,-9,-9,0,-9,"200706060024, 200706060025"
200706060025,2007,6,6,,0,,205,Thailand,5,Southeast Asia,Yala,Raman district,6.491822,101.3885,3.0,0,,"06/06/2007: No casualties were reported when a Thai Army patrol discovered that unknown perpetrators had removed bolts to sabotage railway tracks on a passenger line in Ramanb District, Yala Province, Thailand.  No claim of responsibility was reported.",1,1,1,0,,,1,0,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Railroad system,Train tracks in Yala Province,205.0,Thailand,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Thai civilians,Unknown,205.0,Thailand,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Perpetrators removed bolts from the railroad tracks.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,Bolts from the railway tracks were removed.,0.0,,,,,,,,,,,,,,,,This was the second of two unsuccessful attempts to derail a train in Yala on June 6 using this tactic. This was one of 2 related attacks (cf. 200706060024).,"“Railroad tracks sabotaged again in southern Thailand,” Associated Press Worldstream, June 6, 2007.","“Thai southern rebels sabotage track, delay trains,” Agence France Presse, June 6, 2007.","“Major news items in leading Thai newspapers,” Xinhua General News Service, June 7, 2007.",CETIS,-9,-9,0,-9,"200706060024, 200706060025"
200707050007,2007,7,5,,0,,205,Thailand,5,Southeast Asia,Narathiwat,,6.190088,101.797961,3.0,0,Train tracks between Narathiwat and Yala provinces,07/05/2007: Rebels removed 65 bolts off railroad tracks between Narathiwat and Yala provinces in Thailand.  This temporarily stopped usage of the tracks.  No one was hurt in the incident.  No claim of responsibility was reported.,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Thai railroad tracks,Tracks between the Yala and the Banmaikaen train station,205.0,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"Although the bolts were removed from the train tracks, they were easily repaired and no one was injured.","“Rail service cut as Thai rebels sabotage tracks,” Agence France Presse, July 5, 2007.","“Thailand: Train Services Halted After Militants Remove Railtrack Bolts in South,” Bangkok Post, July 5, 2007.","“South Thailand: Train Services Resume After Railway Workers Fix Sabotaged Track,” Bangkok Thai News Agency, July 5, 2007.",CETIS,-9,-9,0,-9,
200707100007,2007,7,10,,0,,209,Turkey,10,Middle East & North Africa,Unknown,Unknown,,,5.0,0,Provinces of Erzincan and Tunceli,07/10/2007: A bomb set off in eastern Turkey derailed seven cars of a freight train.  Kurdish rebels were suspected of committing the attack.  No claim of responsibility was reported.,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Unknown,Railroad tracks between the provinces of Erzincan and Tunceli of Turkey,209.0,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,Seven cars of a train derailed,0.0,,,,,,,,,,,,,,,,,"Suzan Fraser, “Bomb derails freight train cars in Turkey; no injuries,” Associated Press Worldstream, July 10, 2007.",,,CETIS,-9,-9,0,-9,
200709100002,2007,9,10,,0,,130,Mexico,1,North America,Unknown,Unknown,,,5.0,0,Veracruz (State) and Tlaxcala (State),"09/10/2007: Under the cover of night, operatives from the Popular Revolutionary Army sabotaged various oil and gas pipelines throughout the Mexican states of Veracruz and Tlaxcala. Although no one was killed or injured in the early morning sabotage, about 12,000 people were temporarily evacuated due to the raging fires at the four separate blast sites.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Energy pipelines,Oil and gas pipelines,130.0,Mexico,,,,,,,,,,,,,,,,,Popular Revolutionary Army (Mexico),,,,,,To disrupt energy flow throughout the country,0.0,,,0,,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,11,Sabotage Equipment,,,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,Major (likely >= $1 million but < $1 billion),,,0.0,,,,,,,,,,,,,,,,The Popular Revolutionary Army demanded that their comrades in jail were to be free.,"Laurence Iliff, ""6 Mexican oil pipeline blasts linked to leftist group,"" The Dallas Morning News (Texas), September 11, 2007.","Michael O'Boyle, ""Pipeline Bombings Hit Mexico Industry Peso Shrugs Off Attacks,"" The Main Wire, September 11, 2007.","James C. McKinley Jr., ""Rebels Blow Up Pipelines in Mexico, Disrupting Service,"" The New York Times, September 11, 2007.",CETIS,0,0,0,0,
200710200003,2007,10,20,,0,,217,United States,1,North America,California,Los Angeles,34.097866,-118.407379,1.0,0,The home of Professor London in Beverly Hills neighborhood.,"10/20/2007: No casualties were reported but a house was damaged when an unknown number of Animal Liberation Front (ALF) perpetrators broke a window and diverted a garden hose to flood the home of University of California, Los Angeles (UCLA) Professor Edythe London in Beverly Hills neighborhood, Los Angeles, California, United States.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,48.0,Teacher/Professor/Instructor,UCLA Professor,Edythe London,217.0,United States,,,,,,,,,,,,,,,,,Animal Liberation Front (ALF),,,,,,To stop the victim from experimenting on animals with nicotine and narcotics.,0.0,,,0,,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,0.0,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),30000.0,The professor's house suffered between $20 and $40 thousand dollars in damages.,0.0,,,,,,,,,,,,,,,,"The flooding caused between $20,000 and $40,000 in damage and  ALF claimed responsibility in a post-incident post to an animal liberation website. The group accused London of addicting animals to nicotine and narcotics for research purposes.","“Animal liberation group claims responsibility for house flooding,” Associated Press State & Local Wire, October 30, 2007.","Edward Truong, “Activists flood UCLA professor’s home,” University Wire, October 30, 2007.","“House flooded over monkey research,” United Press International, October 30, 2007.",CETIS,0,1,0,1,
200711040009,2007,11,4,,0,,205,Thailand,5,Southeast Asia,Yala,Yala,6.202025,101.252379,4.0,0,,"11/04/2007: Saboteurs caused the suspension of train services in southern Thailand by removing nuts, bolts, and sleepers from the tracks connecting Yala and Narathiwat's Sungai Kolok stations, Thailand. No casualties were reported.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Sungai Kolok Railway,Train tracks,205.0,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,The attack was part of the ongoing religious and cultural conflict in southern Thailand.,0.0,,,0,,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,,"""Train services in south Thailand 'temporarily' suspended due to sabotage,"" BBC Monitoring Asia Pacific, November 5, 2007.","""Five people shot dead in Southern Thailand,"" Malaysia General News, November 5, 2007.",,CETIS,-9,-9,0,-9,
200711150011,2007,11,15,,0,,147,Nigeria,11,Sub-Saharan Africa,Unknown,Unknown,,,5.0,0,"The attack occurred in the Niger Delta, but the location was not disclosed in reports",11/15/2007: An oil pipeline run by Royal Dutch Shell was attacked in southern Nigeria. A spokesman from the Movement for the Emancipation of the Niger Delta (MEND) claimed responsibility for the attack. No casualties were reported but the disruption did cause significant losses for the company.,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,108.0,Oil,Royal Dutch Shell,Oil Pipeline for the Shell corporation.,142.0,Netherlands,,,,,,,,,,,,,,,,,Movement for the Emancipation of the Niger Delta (MEND),,,,,,Unknown,0.0,,,0,,0.0,1.0,4.0,E-mail,,,,,,,0.0,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,"Shell has been losing 477,000 barrels of oil per day to unrest in the Niger Delta.  The disruption caused production to slow.",0.0,,,,,,,,,,,,,,,,,"""Attack on Shell pipeline in southern Nigeria: company,"" Agence France Presse, November 15, 2007.","Dulue Mbachu, ""Shell says pipeline feeding its Nigeria Forcados oil export terminal attacked,"" The Associated Press, November 15, 2007.","""Gunmen attack Shell oil facility in lawless Niger Delta,"" Deutsche Presse-Agentur, November 15, 2007.",CETIS,0,1,1,1,
200712230002,2007,12,23,,0,,45,Colombia,3,South America,Valle del Cauca,Buenaventura,3.88182,-77.07042,1.0,0,The electrical infrastructure that was attacked was in Corregimiento Number 8.,"12/23/2007: Police blamed the Fuerzas Armadas Revolucionarias de Colombia (FARC) for damaging the electrical infrastructure of the Colombian port city of Buenaventura, causing the city to suffer a black out.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,Colombian electricity,Buenaventura city electrical infrastructure,45.0,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,Unknown,1.0,,,0,,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,"One of the electrical towers was 'downed' and 'attacked', but there was no mention of a weapon.",0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,One electrical tower was downed and the city of Buenaventura lost electricity for an unknown amount of time.,0.0,,,,,,,,,,,,,,,,"There does not seem to be any hard evidence to showcase that this was the FARC's doing, but the group has targeted electrical outlets in the past.","“Highlights: Colombia Military/Guerrilla/Paramilitary Activities 23-24 Dec 07,” Colombia -- OSC Summary, December 23.",,,CETIS,0,0,0,0,
200803130008,2008,3,13,,0,,4,Afghanistan,6,South Asia,Laghman,Alingar district,34.824077,70.360692,3.0,0,,"03/13/2008:  Taliban militants targeted and partially damaged another mast of a mobile phone network in the Alengar district of the eastern Laghman province, Afghanistan.  It is the fourth mobile phone antenna, targeted by the Taliban since their warnings.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Telecommunications,Telecommunications with Afghanistan.,4.0,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,To attack communications with Afghanistan.,0.0,,,0,,0.0,1.0,3.0,Call (pre-incident),,,,,,,-9.0,11,Sabotage Equipment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,,"Abdul Moeed Hashmi, ""Mobile phone mast damaged in Laghman,"" Pajhwok Afghan News, March 13, 2008.",,,CETIS,0,0,0,0,
200805030007,2008,5,3,,0,,205,Thailand,5,Southeast Asia,Songkhla,Hat Yai,7.013983,100.471242,3.0,0,"The incident occurred on a railway line in Hat Yai, Songkhla, Thailand.","05/03/2008: On Saturday, one passenger died and 13 others were injured when four passenger carriages of a train ran off the rails in Hat Yai, Songkhla, Thailand. Militants allegedly tore up the tracks, causing it to derail. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,State Railway of Thailand,The State Railway of Thailand,205.0,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,Unknown weapons were used to tear up the train tracks.,1.0,0.0,0.0,13.0,0.0,0.0,1,4.0,Unknown,,An uncertain amount of damage was done to the tracks and the train.,0.0,,,,,,,,,,,,,,,,,"Bangkok Post, ""Fatal Derailment,"" Bangkok Post, May 4, 2008","Lexis Nexis, ""Train Accident in Southern Thailand Kills One, Injures 13,"" Deutsche Presse Agentur, May 4, 2008.",,ISVG,-9,-9,0,-9,
200805050019,2008,5,5,,0,,205,Thailand,5,Southeast Asia,Narathiwat,Sungai Kolok,5.993038,101.966181,3.0,0,"The attack occurred in Sungai Kolok, Narathiwat, Thailand.","05/05/2008: On Monday, suspected Runda Kumpulan Kecil militants sabotaged power poles and cut power lines in Sungai Kolok, Narathiwat, Thailand. The militants loosened screws at the base of electricity poles causing them to collapse. No casualties were reported.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,,Electricity poles and power lines,205.0,Thailand,,,,,,,,,,,,,,,,,Runda Kumpulan Kecil (RKK),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,9.0,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,The militants loosened screws at the base of electricity poles causing them to collapse and then cut power lines.,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,An uncertain amount of damage was done to the poles and power lines.,0.0,,,,,,,,,,,,,,,,,"Lexis Nexis, ""Thai Insurgents Sabotage Poles, Black Out Five Districts,"" BBC Monitoring Asia Pacific, May 8, 2008.","Lexis Nexis, ""Thai Rebels Said to Plot Attacks in South,"" BBC Monitoring Asia Pacific, May 10, 2008.","Nation, ""5 Narathiwat Districts Blacked Out by Militants,"" Nation, May 8, 2008.",ISVG,0,0,0,0,
200805080014,2008,5,8,,0,,205,Thailand,5,Southeast Asia,Pattani,Muang,6.867859,101.252068,1.0,0,"Three electricity towers in Muang, Pattani, Thailand were targeted","05/08/2008: On Thursday, at 1730, suspected Runda Kumpulan Kecil militants sabotaged three electricity towers in Muang, Pattani, Thailand. The nuts and bolts were removed from the power pylons causing the towers to collapse. No casualties were reported.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,21,Utilities,107.0,Electricity,,Three electricity towers,205.0,Thailand,,,,,,,,,,,,,,,,,Runda Kumpulan Kecil (RKK),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,11,Sabotage Equipment,,,,,,,,,,,,,,,The nuts and bolts were removed from the power pylons causing the towers to collapse.,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,An uncertain amount of damage was done to the towers.,0.0,,,,,,,,,,,,,,,,The summary of this incident was based on an article originally written in Thai.,"Lexis Nexis, ""Three Militant Suspects Arrested in Thai South,"" BBC Monitoring Asia Pacific, May 9, 2008.","Lexis Nexis, ""Thai Rebels Said to Plot Attacks in South,"" BBC Monitoring Asia Pacific, May 10, 2008.","Manager, ""Insurgents Destroyed 3 Electrict Towers in Pattani,"" Manager, May 8, 2008.",ISVG,0,0,0,0,
